place_id	name	address	distance_miles	google_phone	website	google_maps_url	rating	review_count	site_email	site_phone	contact_form_url	instagram_url	facebook_url	spa_type	team_label	junior_label	priority_score	contact_method	outreach_bucket	outreach_status	notes	crawl_status
ChIJYRuThT5FwokRuTb-w4ZFv4o	KHROM AESTHETICS	2797 Ocean Pkwy 2nd floor, Brooklyn, NY 11235, United States	2.8	(929) 930-1844	https://www.khromdermatology.com/	https://www.google.com/maps/place/?q=place_id:ChIJYRuThT5FwokRuTb-w4ZFv4o	5	162	requests@khromaesthetics.com	718-751-0674	https://www.khromdermatology.com/contact-dermatitis/	instagram.com/khromaesthetics	facebook.com/khrom.dermatology	medical spa	UNKNOWN	YES	100	email	D			OK
ChIJew7MiHdbwokR75DNwUw1QIo	The Dermatology Specialists - Crown Heig	614 Eastern Pkwy, Brooklyn, NY 11225, United States	4.0	(212) 385-3700	https://www.thedermspecs.com/locations/crown-heights/	https://www.google.com/maps/place/?q=place_id:ChIJew7MiHdbwokR75DNwUw1QIo	4.4	1428		1557848612		instagram.com/bobbybukamd	facebook.com/BobbyBukaMD	salon	TEAM	NO	56	social	C			OK
ChIJXbyqVwBFwokRNsK2LgMK5X4	Khrom Dermatology	8421 Bay Pkwy, Brooklyn, NY 11214, United States	1.2	(718) 615-4000	https://www.khromdermatology.com/	https://www.google.com/maps/place/?q=place_id:ChIJXbyqVwBFwokRNsK2LgMK5X4	4.9	60	requests@khromaesthetics.com	718-751-0674	https://www.khromdermatology.com/contact-dermatitis/	instagram.com/khromaesthetics	facebook.com/khrom.dermatology	medical spa	UNKNOWN	YES	100	email	D			OK
ChIJbSGSfxFbwokR4PeUMbC_TN4	The Dermatology Specialists - Sunset Par	4124 8th Ave, Brooklyn, NY 11232, United States	1.9	(718) 797-5504	https://www.thedermspecs.com/locations/sunset-park/	https://www.google.com/maps/place/?q=place_id:ChIJbSGSfxFbwokR4PeUMbC_TN4	4.6	861		1557848612		instagram.com/bobbybukamd	facebook.com/BobbyBukaMD	salon	TEAM	NO	59	social	C			OK
ChIJtYU2QRVbwokR_fWA_MPs0Rk	Skin Glow Dermatology	480 Court St suite 103, Brooklyn, NY 11231, United States	4.1	(718) 814-8680	https://skinglowdermatology.com/	https://www.google.com/maps/place/?q=place_id:ChIJtYU2QRVbwokR_fWA_MPs0Rk	5	69	reception@skinglowdermatology.com; reception@skinglowdermatology.com; reception@skinglowdermatology.com	1766459303	https://skinglowdermatology.com/contact-us	instagram.com/yelena_derm_pa	facebook.com/SkinGlowDermatologyClinic	salon	TEAM	NO	81	email	C			OK
ChIJEdyGfLBbwokRPI3xF838w2Q	The Dermatology Specialists - South Slop	538 5th Ave, Brooklyn, NY 11215, United States	3.2	(212) 385-3700	https://www.thedermspecs.com/locations/south-slope/	https://www.google.com/maps/place/?q=place_id:ChIJEdyGfLBbwokRPI3xF838w2Q	4.4	979		1557848612		instagram.com/bobbybukamd	facebook.com/BobbyBukaMD	salon	TEAM	NO	56	social	C			OK
ChIJ2c2-woBzREARR3NCeDCivhc	Skin Medical	floor, 0171, 8082 Merab Kostava Main Entrance, II, Tbilisi 0171, Georgia	5579.9	511 13 44 43	https://www.facebook.com/skinmedical.tbilisi/	https://www.google.com/maps/place/?q=place_id:ChIJ2c2-woBzREARR3NCeDCivhc	5	25		1000940682			facebook.com/skinmedical.tbilisi	salon	UNKNOWN	NO	28	social	D			OK
ChIJXzQEhTZbwokRaOpPoAnr1UM	The Dermatology Specialists-Brooklyn Col	1457 Flatbush Ave, Brooklyn, NY 11210, United States	2.2	(212) 385-3700	https://www.thedermspecs.com/locations/brooklyn-college/	https://www.google.com/maps/place/?q=place_id:ChIJXzQEhTZbwokRaOpPoAnr1UM	4.6	349		1557848612		instagram.com/bobbybukamd	facebook.com/BobbyBukaMD	salon	TEAM	NO	59	social	C			OK
ChIJraD8ObxzREARNIBdPmKGRkY	Nlines aesthetic center	37l Ilia Chavchavadze Avenue, ArchiTower 0162, Georgia	5579.8	599 78 60 90		https://www.google.com/maps/place/?q=place_id:ChIJraD8ObxzREARNIBdPmKGRkY	5	1							UNKNOWN	NO	11	phone	D			NO_SITE
ChIJNSF8x9IMREARrR_xW3-jtGY	Kani Clinic ( Tbilisi )	11 გ. სააკაძის დაღმართი, Tbilisi, Georgia	5579.9	032 243 40 00	https://kani.ge/	https://www.google.com/maps/place/?q=place_id:ChIJNSF8x9IMREARrR_xW3-jtGY	4.9	3837		7253823698		instagram.com/kaniclinic	facebook.com/KaniClinic	salon	UNKNOWN	NO	34	social	D			OK
ChIJDRTDTIFFwokRJLMtNPcFVP0	Kristi's Laser	1414 Sheepshead Bay Rd Suite 105, Brooklyn, NY 11235, United States	2.8	(347) 258-4988		https://www.google.com/maps/place/?q=place_id:ChIJDRTDTIFFwokRJLMtNPcFVP0	5	16							UNKNOWN	NO	15	phone	D			NO_SITE
ChIJseDSeQ9FwokRy5WYmF6bxQk	SK Laser Aesthetics	1312 Kings Hwy, Brooklyn, NY 11229, United States	1.6		https://www.instagram.com/sklaseraesthetics?igsh=MWg3OXAwajBmajZ5OQ==	https://www.google.com/maps/place/?q=place_id:ChIJseDSeQ9FwokRy5WYmF6bxQk	5	4		1992194421		instagram.com/rsrc.php		salon	UNKNOWN	NO	24	social	D			OK
ChIJbf0u80lFwokRYkOqRIhFO28	House of Laser&Spa	1690 E 14th St Unit 2, Brooklyn, NY 11229, United States	1.6	(929) 833-9197		https://www.google.com/maps/place/?q=place_id:ChIJbf0u80lFwokRYkOqRIhFO28	5	83							UNKNOWN	NO	18	phone	D			NO_SITE
ChIJodEx8XdFwokRq438UtFfyBE	Laser Off Spa	1610 E 19th St, Brooklyn, NY 11229, United States	1.7	(917) 353-9805	http://laseroffspa.com/	https://www.google.com/maps/place/?q=place_id:ChIJodEx8XdFwokRq438UtFfyBE	4.9	176		1764806737	http://laseroffspa.com/contacts/	instagram.com/laseroffspa		salon	UNKNOWN	NO	44	form	D			OK
ChIJTW-nBlxFwokR8TRxKjDaci8	Beauty Of Nature	432 Avenue P, Brooklyn, NY 11223, United States	1.1	(347) 374-2717	http://www.beautyofnaturelaser.com/	https://www.google.com/maps/place/?q=place_id:ChIJTW-nBlxFwokR8TRxKjDaci8	4.9	203	beautyofnature432@gmail.com; beautyofnature432@gmail.com; beautyofnature432@gmail.com	2545352419	https://www.beautyofnaturelaser.com/contact	instagram.com/laser_beauty_of_nature_bk	facebook.com/Beauty	salon	TEAM	NO	84	email	C			OK
ChIJAxQVUt1FwokR-vlob-Jf-6I	CJ Laser	1738 86th St, Brooklyn, NY 11214, United States	1.2	(212) 601-2889	http://cjlasernyc.com/	https://www.google.com/maps/place/?q=place_id:ChIJAxQVUt1FwokR-vlob-Jf-6I	5	124		3552673904	http://cjlasernyc.com/pages/contact		facebook.com/CJLaserNYC	salon	TEAM	NO	69	form	C			OK
ChIJsy9jlvdFwokR4nGgEHSzxz4	Laser by JanaBay	76 W Brighton Ave #66, Brooklyn, NY 11224, United States	3.1	(929) 218-5888	http://www.laserbyjanabay.com/	https://www.google.com/maps/place/?q=place_id:ChIJsy9jlvdFwokR4nGgEHSzxz4	4.8	222	info@mysite.com; janabaylaser@gmail.com; janabaylaser@gmail.com	2545352419		instagram.com/lasercenterbrooklyn	facebook.com/zhazira.zhetibayeva.9	salon	UNKNOWN	NO	49	email	D			OK
ChIJbS9wMb5FwokRGcMSGICBzCo	Beauty Concept Lasers | Brooklyn | Laser	2084 E 8th St Second Floor, Brooklyn, NY 11223, United States	1.9	(347) 997-2934	https://beautyconceptlasers.com/services/?utm_source=google_business_profile&utm_medium=profile&utm_campaign=darya_site	https://www.google.com/maps/place/?q=place_id:ChIJbS9wMb5FwokRGcMSGICBzCo	5	242							UNKNOWN	NO	26	phone	D			TIMEOUT
ChIJF1XEiM1FwokRRRPAMGzUqjM	LASER BY K AESTHETICS	623 Avenue H Suite C1, Brooklyn, NY 11230, United States	1.1	(718) 569-7844	http://www.laserbykb.com/	https://www.google.com/maps/place/?q=place_id:ChIJF1XEiM1FwokRRRPAMGzUqjM	4.8	91	laserbykb@gmail.com; laserbykb@gmail.com; laserbykb@gmail.com	1738188734	http://www.laserbykb.com/contact-us			salon	UNKNOWN	NO	48	email	D			OK
ChIJxTMxN5tFwokRPCLu5fPBMXc	Brooklyn Laser Spa	1222 Kings Hwy, Brooklyn, NY 11229, United States	1.6	(929) 461-6682	https://brooklynlaserspa.info/	https://www.google.com/maps/place/?q=place_id:ChIJxTMxN5tFwokRPCLu5fPBMXc	4.7	368	bklynlaserspa@gmail.com; bklynlaserspa@gmail.com; bklynlaserspa@gmail.com	1929461668	https://brooklynlaserspa.info/contacts	instagram.com/brooklynlaserspa		salon	SOLO	NO	59	email	D			OK
ChIJg1XAMhFFwokRTwft_SeRey0	Milora Beauty Hair Removal Studio	1976 59th St, Brooklyn, NY 11204, United States	0.2	(845) 232-1618	http://www.milorabeauty.com/	https://www.google.com/maps/place/?q=place_id:ChIJg1XAMhFFwokRTwft_SeRey0	5	7		1767890431				salon	UNKNOWN	NO	16	phone	D			OK
ChIJmXnNv_xawokRuqnkJxaC8hA	Park Slope Laser Aesthetic Center	499 5th Ave, Brooklyn, NY 11215, United States	3.3	(718) 831-6250	https://www.parkslopelaser.com/	https://www.google.com/maps/place/?q=place_id:ChIJmXnNv_xawokRuqnkJxaC8hA	4.6	266		718-831-6250	https://www.parkslopelaser.com/contactus	instagram.com/parkslope_lasercenter	facebook.com/ParkSlopeAestheticLaserCenter	salon	UNKNOWN	NO	44	form	D			OK
ChIJcTN42wVFwokRD5kv17xkJmw	Laser Space Brooklyn	2102 Avenue Z suite 204, Brooklyn, NY 11235, United States	2.9	(347) 500-2530		https://www.google.com/maps/place/?q=place_id:ChIJcTN42wVFwokRD5kv17xkJmw	5	34							UNKNOWN	NO	18	phone	D			NO_SITE
ChIJlWHorIxEwokR3ypJsH5OQ1U	Aesthetic Allure & Laser Hair Removal Ce	2084 Homecrest Ave, Brooklyn, NY 11229, United States	2.0	(718) 382-3333	https://aestheticallure.com/	https://www.google.com/maps/place/?q=place_id:ChIJlWHorIxEwokR3ypJsH5OQ1U	4.6	130	contact@aestheticallure.com; contact@aestheticallure.com; contact@aestheticallure.com	1667604904	https://aestheticallure.com/pages/contact-us	instagram.com/aestheticallure	facebook.com/AestheticAllure	salon	UNKNOWN	NO	59	email	D			OK
ChIJc27ukuxEwokRCKku3djKwFA	Laser Aesthetics Laser Hair Removal Stud	1737 E 10th St, Brooklyn, NY 11223, United States	1.5	(718) 415-0004	https://laserforeverybody.com/	https://www.google.com/maps/place/?q=place_id:ChIJc27ukuxEwokRCKku3djKwFA	5	12		(718) 415-0004	https://laserforeverybody.com/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=5.3		facebook.com/2008	salon	TEAM	NO	63	form	C			OK
ChIJVaQkrEZFwokRCMK3O0B9pbM	Skin Beauty Laser Center	8214 13th Ave, Brooklyn, NY 11228, United States	1.4	(718) 833-0704	https://skinbeautylasercenter.com/	https://www.google.com/maps/place/?q=place_id:ChIJVaQkrEZFwokRCMK3O0B9pbM	4.5	26		718-833-0704	pages/contact.html			salon	UNKNOWN	NO	30	form	D			OK
ChIJo33l70ZEwokR60IGLa_WKpI	Simin Laser Clinique	3009 Ocean Pkwy, Brooklyn, NY 11235, United States	3.0	(929) 499-8899	https://siminclinic.com/	https://www.google.com/maps/place/?q=place_id:ChIJo33l70ZEwokR60IGLa_WKpI	4.7	268	siminlaser@gmail.com; siminlaser@gmail.com	233-3637643		instagram.com/simin_laser	facebook.com/siminlaser	salon	UNKNOWN	NO	49	email	D			OK
ChIJCzMsY99FwokRvgxwNQxsKn8	NY BEAUTY SKIN	1723 E 12th St 3rd floor, Brooklyn, NY 11229, United States	1.6	(917) 310-8441	https://nybeautyskin.com/	https://www.google.com/maps/place/?q=place_id:ChIJCzMsY99FwokRvgxwNQxsKn8	4.7	82	nybeautyskin@gmail.com; nybeautyskin@gmail.com	1854341418	contact.php	instagram.com/ny_beautyskin	facebook.com/tr	salon	UNKNOWN	NO	56	email	D			OK
ChIJ0RBYjkFEwokR1ScpnV4MZxg	Bio Beauty Studio Laser Hair Removal Cen	3049 Brighton 6th St #2, Brooklyn, NY 11235, United States	3.1	(718) 887-8558	http://www.biobeautystudio.com/	https://www.google.com/maps/place/?q=place_id:ChIJ0RBYjkFEwokR1ScpnV4MZxg	4.8	91	contact@biobeautystudio.com	(718)887-8558	http://www.biobeautystudio.com/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=4.5		facebook.com/BioBeautyStudioLaserCenter	salon	TEAM	NO	81	email	C			OK
ChIJS5tj4YhEwokR5DVAezMbggY	Laser Skin Care NYC	128 Brighton Beach Ave 4th Fl, Ste.404, Brooklyn, NY 11235, United States	3.2	(917) 270-5805	http://laserskincarenyc.com/	https://www.google.com/maps/place/?q=place_id:ChIJS5tj4YhEwokR5DVAezMbggY	4.9	27	contact@laserskincarenyc.com; contact@laserskincarenyc.com	917-270-5805	#contact_map	instagram.com/laserskincarenyc	facebook.com/Laser	salon	UNKNOWN	NO	53	email	D			OK
ChIJQXRvhXJFwokRnjNaTP9WnDQ	NR Cosmetology & SPA salon	2583 Ocean Ave, Brooklyn, NY 11229, United States	2.3	(929) 231-8010	https://www.cosmetologyandspa.com/	https://www.google.com/maps/place/?q=place_id:ChIJQXRvhXJFwokRnjNaTP9WnDQ	4.8	81	hi@mystore.com; hi@mystore.com; hi@mystore.com	1283335344				salon	UNKNOWN	NO	38	email	D			OK
ChIJNV1rMu5dwokRIN1buysx8xA	Bliss waxing threading salon	210 Utica Ave, Brooklyn, NY 11213, United States	4.6	(718) 450-8193		https://www.google.com/maps/place/?q=place_id:ChIJNV1rMu5dwokRIN1buysx8xA	4.9	149							UNKNOWN	NO	21	phone	D			NO_SITE
ChIJafLNRlyC62cRaqsahDwzYW8	WaxedByDomo	1419 Nostrand Ave, Brooklyn, NY 11226, United States	2.9	(646) 322-0955	https://waxedbydomo.as.me/	https://www.google.com/maps/place/?q=place_id:ChIJafLNRlyC62cRaqsahDwzYW8	5	142	waxedbydomo@gmail.com; labellesuitesnyc@gmail.com; labelcheveux@gmail.com	4654005202				salon	SOLO	NO	41	email	D			OK
ChIJ2TybEV9bwokRXJxGT-5J0pw	Skin Center Wellness	513 5th Ave, Brooklyn, NY 11215, United States	3.3	(718) 689-6689	https://skincenter.nyc/?utm_source=gbp&utm_medium=organic	https://www.google.com/maps/place/?q=place_id:ChIJ2TybEV9bwokRXJxGT-5J0pw	4.8	18		1752054035				medical spa	TEAM	NO	60	phone	C			OK
ChIJa7vM7XlZwokRPKH8DsKBgx4	L'azure Spa, Brooklyn, NY	922 Greene Ave Ground Floor, Brooklyn, NY 11221, United States	5.7	(917) 974-1247		https://www.google.com/maps/place/?q=place_id:ChIJa7vM7XlZwokRPKH8DsKBgx4	5	18							UNKNOWN	NO	15	phone	D			NO_SITE
ChIJ06tOlfFFwokR8vIl_PkWD-4	Lissome	485 Kings Hwy, Brooklyn, NY 11223, United States	1.3	(718) 412-2000	http://lissomeny.com/	https://www.google.com/maps/place/?q=place_id:ChIJ06tOlfFFwokR8vIl_PkWD-4	4.7	16							UNKNOWN	NO	20	phone	D			TIMEOUT
ChIJqY_tWJFbwokREaFe6jT5ZEE	Lola Aesthetics & Medi Spa	255 McKibbin St suite 038, Brooklyn, NY 11206, United States	6.5	(347) 228-2309	https://lolaaestheticsmedispa.com/	https://www.google.com/maps/place/?q=place_id:ChIJqY_tWJFbwokREaFe6jT5ZEE	5	361	flolangenp@gmail.com	1767835335	https://lolaaestheticsmedispa.com/contact-us/	instagram.com/lolaaestheticsmedispa	facebook.com/Lola	medical spa	SOLO	NO	74	email	D			OK
ChIJr7pbTTNzREARtEcLVGt31hw	Premier Spa and Aesthetics, Tbilisi	22 Grigol Mukhadze St, Tbilisi 0162, Georgia	5579.9	599 55 34 07		https://www.google.com/maps/place/?q=place_id:ChIJr7pbTTNzREARtEcLVGt31hw	4.7	282							UNKNOWN	NO	21	phone	D			NO_SITE
ChIJy4QtzYANREARkJK9mulQzKc	Massage and Aesthetics Center Tbilisi	130, 130 დავით აღმაშენებელის გამზირი str: aghmasheneblis, Tbilisi, Georgia	5581.0	598 99 26 57	https://instagram.com/massage_center_tbilisi?utm_medium=copy_link	https://www.google.com/maps/place/?q=place_id:ChIJy4QtzYANREARkJK9mulQzKc	4.6	325		1031788782		instagram.com/rsrc.php		salon	UNKNOWN	NO	34	social	D			OK
ChIJc-IqIm4NREARr7wlznI8Ors	Deluxe Georgian healthful massage	30 Kote Afkhazi St, Tbilisi 0105, Georgia	5582.5	598 56 30 57	http://deluxespa.ge/	https://www.google.com/maps/place/?q=place_id:ChIJc-IqIm4NREARr7wlznI8Ors	3.8	6	contact@deluxespa.ge; contact@deluxespa.ge	1749897147	https://deluxespa.ge/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=5.7.6			salon	UNKNOWN	NO	35	email	D			OK
ChIJY5_AkAgNREAR9FvxSX7DYDU	L'avana Massage Center	168, David Agmashenebeli St, Tbilisi 0102, Georgia	5576.2	511 44 81 00	https://lavana-massage.my.canva.site/lavanamassage?fbclid=IwAR3fyg-tu_JqwLZY4cNiQUPzgPirwEdhRBsQgJKDBpgNbqq13mnWl5oNosk	https://www.google.com/maps/place/?q=place_id:ChIJY5_AkAgNREAR9FvxSX7DYDU	4.6	113	massage.center.lavana@gmail.com	4044924650				salon	UNKNOWN	NO	41	email	D			OK
ChIJQYIV7PcMREARjo9T73jSFVc	Tbilisi Balneological Resort	9 Vakhtang Gorgasali St, Tbilisi, Georgia	5583.0	032 243 90 90	http://www.balneo.ge/	https://www.google.com/maps/place/?q=place_id:ChIJQYIV7PcMREARjo9T73jSFVc	4.5	700	info@balneo.ge; info@balneo.ge; info@balneo.ge	6908402941		instagram.com/balneological.spa.resort	facebook.com/tr	salon	UNKNOWN	NO	49	email	D			OK
ChIJaW1FUChFwokR4crDTLjuIl8	Beauty House	174 Neptune Ave, Brooklyn, NY 11235, United States	2.9	(272) 702-0707	https://beautyhousenyc.com/	https://www.google.com/maps/place/?q=place_id:ChIJaW1FUChFwokR4crDTLjuIl8	4.9	264							UNKNOWN	NO	26	phone	D			TIMEOUT
ChIJyebRYTpzREARblbDK64XFXI	Impress beauty club	Building #2,Nino Ramishvili, 2nd Dead End, Tbilisi 0179, Georgia	5580.2	598 29 88 08	https://n1354078.alteg.io/company/1292960/personal/menu?o=	https://www.google.com/maps/place/?q=place_id:ChIJyebRYTpzREARblbDK64XFXI	4.9	124		1241717689				salon	UNKNOWN	NO	26	phone	D			OK
ChIJu9bXUIZzREARIkqJ-536OUs	nail bar COLOR	14 Dimitri Arakishvili St, Tbilisi 0179, Georgia	5580.4	599 01 51 64	https://www.instagram.com/nail.bar.color?igsh=MWgybHVsengzMG04Nw==	https://www.google.com/maps/place/?q=place_id:ChIJu9bXUIZzREARIkqJ-536OUs	5	110		1347401092		instagram.com/rsrc.php		salon	UNKNOWN	NO	34	social	D			OK
ChIJwxWBq61FwokRWFxSdg55NhA	BEABELLA Beauty Salon	1119 Avenue J, Brooklyn, NY 11230, United States	1.2	(917) 624-6193	http://beabellasalon.com/	https://www.google.com/maps/place/?q=place_id:ChIJwxWBq61FwokRWFxSdg55NhA	4.9	400		917-624-6193		instagram.com/beabellasalon		salon	TEAM	NO	59	social	C			OK
ChIJq0d_p9NFwokRMXpMuh0spwE	ColorbyAmira Beauty salon	1336 Coney Island Ave, Brooklyn, NY 11230, United States	1.1	(929) 238-2654		https://www.google.com/maps/place/?q=place_id:ChIJq0d_p9NFwokRMXpMuh0spwE	5	22							UNKNOWN	NO	15	phone	D			NO_SITE
ChIJJQPgPKpFwokRWCbZTrhhNk8	Brooklyn Beauty Lounge	2080 Coney Island Ave, Brooklyn, NY 11223, United States	1.5	(718) 419-3232	https://brooklynbeautylounge.com/	https://www.google.com/maps/place/?q=place_id:ChIJJQPgPKpFwokRWCbZTrhhNk8	4.5	444	info@brooklynbeautylounge.com; info@brooklynbeautylounge.com	5362377017	https://www.brooklynbeautylounge.com/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=6.1.4	instagram.com/brooklynbeautylounge	facebook.com/tr	salon	TEAM	NO	84	email	C			OK
ChIJ9zuRDgBFwokRsn6vP1WL1w0	Artist Beauty Lounge	3121 Ocean Ave, Brooklyn, NY 11235, United States	3.1	(347) 915-1944	https://artistbeautylounge.com/	https://www.google.com/maps/place/?q=place_id:ChIJ9zuRDgBFwokRsn6vP1WL1w0	4.8	48	info@artistbeautylounge.com; info@artistbeautylounge.com	1752841664	https://artistbeautylounge.com/contact-us/	instagram.com/artistbeautylounge		salon	UNKNOWN	NO	56	email	D			OK
ChIJCRXpditbwokRGOsAFX75DB0	Family Unisex Beauty Salon	114 Cortelyou Rd, Brooklyn, NY 11218, United States	1.3	(917) 495-4903		https://www.google.com/maps/place/?q=place_id:ChIJCRXpditbwokRGOsAFX75DB0	4.4	40							UNKNOWN	NO	15	phone	D			NO_SITE
ChIJywwmU55cwokRynJApkvTrpg	Salon of Beauty N & F and More	4621 Church Ave, Brooklyn, NY 11203, United States	3.5	(347) 581-8354		https://www.google.com/maps/place/?q=place_id:ChIJywwmU55cwokRynJApkvTrpg	5	40							UNKNOWN	NO	18	phone	D			NO_SITE
ChIJ-c8khWpFwokRgvR0hr_E-3s	HairbyRoza Beauty salon	206 Avenue U, Brooklyn, NY 11223, United States	1.7	(575) 777-5727		https://www.google.com/maps/place/?q=place_id:ChIJ-c8khWpFwokRgvR0hr_E-3s	4.9	316							UNKNOWN	NO	21	phone	D			NO_SITE
ChIJG8uKd4VFwokRHNqJxpkvWlU	BEAUTY SPOT	2079 Coney Island Ave, Brooklyn, NY 11223, United States	1.6	(929) 919-0882		https://www.google.com/maps/place/?q=place_id:ChIJG8uKd4VFwokRHNqJxpkvWlU	4.9	169							UNKNOWN	NO	21	phone	D			NO_SITE
ChIJV0WxNcJFwokR7kmhOsjijwE	Sara Unisex Beauty Salon & Spa	6118 5th Ave, Brooklyn, NY 11220, United States	2.1	(718) 492-8870	https://beacons.ai/saraunisex	https://www.google.com/maps/place/?q=place_id:ChIJV0WxNcJFwokR7kmhOsjijwE	4.9	74							UNKNOWN	NO	23	phone	D			TIMEOUT
ChIJx3LAjelFwokRVe6AG5i36-U	NZ Beauty Studio	620 Avenue U, Brooklyn, NY 11223, United States	1.9	(347) 492-4727	https://www.instagram.com/explore/locations/102335022677895/nz-beauty-studio/	https://www.google.com/maps/place/?q=place_id:ChIJx3LAjelFwokRVe6AG5i36-U	4.7	49		1023350226		instagram.com/rsrc.php		salon	UNKNOWN	NO	31	social	D			OK
ChIJr9wUGUNbwokRp9Kx1xwL2AY	Thee Salon Brooklyn	1536 Nostrand Ave, Brooklyn, NY 11226, United States	2.8	(917) 474-8900		https://www.google.com/maps/place/?q=place_id:ChIJr9wUGUNbwokRp9Kx1xwL2AY	5	4							UNKNOWN	NO	11	phone	D			NO_SITE
ChIJ7cPZmeJbwokR-BraY12Woak	Hairstyle & Spa	4311 Church Ave, Brooklyn, NY 11203, United States	3.4	(718) 316-6184		https://www.google.com/maps/place/?q=place_id:ChIJ7cPZmeJbwokR-BraY12Woak	2.8	11							UNKNOWN	NO	9	phone	D			NO_SITE
ChIJF7y1qTBFwokR2q77Hrp6VOM	E&D Beauty Salon	273 Avenue X, Brooklyn, NY 11223, United States	2.1	(718) 946-3160	https://www.vagaro.com/Users/BusinessWidget.aspx?enc=MMLjhIwJMcwFQhXLL7ifVLD7mFz8w3HHM8BITKdBuBsZ91ehr3ojbJYbpzyET1hLL+YqT4S58vbIpbi8b96bZPtHg86a6BaNyPEJoA89FUa4zJ5RpbTfpwZn4c/ZosVWlkhYRQFi4bRke/n0QXQswwdS1KNdq724kPone18x8VsBxxc8IRf/34zlv1g8VSri77AO2hTKY37glP3K5btdkFAuCYZo+DEaHSYEFDGBHVAEeSwu9Jf9JpXNmAjlXMuGWUfphw3cPFYhRWhp7EurkozwnXEuc0hYhNzWD2k+XlUGl7Q3X8xqaU4EAYdee8etB3XGfHqLJe0Ar9W+pMY/2uY5ojHm9sMr0hnW1jWgDhFnjkzDD+e3fYFyWaNhv0wdNNy9JlkxKJfMhy3cGVmjDm/boawAr72afXiqmCj7YhHGTjMJmzM7PfA5XI0uXfIQaoNzYKpo7TI3KENNO+1oEQ==	https://www.google.com/maps/place/?q=place_id:ChIJF7y1qTBFwokR2q77Hrp6VOM	4.7	685							UNKNOWN	NO	26	phone	D			TIMEOUT
ChIJjclZwaBEwokRMMuHLhn_ljY	The Beauty Salon Unisex Corp.	3421 Quentin Rd, Brooklyn, NY 11234, United States	2.6		http://www.asherssalon.com/	https://www.google.com/maps/place/?q=place_id:ChIJjclZwaBEwokRMMuHLhn_ljY	4.7	35							UNKNOWN	NO	18	manual	D			TIMEOUT
ChIJzRVFWVBDwokR3kVsL-XNvU4	Color Me Beautiful Salons	2119 Utica Ave, Brooklyn, NY 11234, United States	3.1	(718) 377-4587		https://www.google.com/maps/place/?q=place_id:ChIJzRVFWVBDwokR3kVsL-XNvU4	4.9	22							UNKNOWN	NO	15	phone	D			NO_SITE
ChIJszHYlOZFwokRcifu6kF3Cyk	Coss Beauty Lounge	6821 13th Ave, Brooklyn, NY 11219, United States	1.0	(347) 264-0864		https://www.google.com/maps/place/?q=place_id:ChIJszHYlOZFwokRcifu6kF3Cyk	4.8	17							UNKNOWN	NO	15	phone	D			NO_SITE
ChIJF7tf_WcNREARezgBtycgSWk	Beauty salon LAMAZI SPACE	16 Anton Purtseladze St, Tbilisi, Georgia	5582.1	511 77 66 11	https://instagram.com/lamazi.space	https://www.google.com/maps/place/?q=place_id:ChIJF7tf_WcNREARezgBtycgSWk	4.7	311		9069122082		instagram.com/rsrc.php		salon	UNKNOWN	NO	34	social	D			OK
ChIJgeqp1OdzREARJE6cHmEFygI	Sydney Royal Clinic	47 Ilia Chavchavadze Avenue, Tbilisi, Georgia	5579.5	550 50 09 79	https://www.sydneyroyalclinic.ge/	https://www.google.com/maps/place/?q=place_id:ChIJgeqp1OdzREARJE6cHmEFygI	4.8	38	sydneyroyalclinic.ge@gmail.com; sydneyroyalclinic.ge@gmail.com	995 5505009	contact-us			salon	UNKNOWN	NO	48	email	D			OK
ChIJr6GhpUtzREARcK3K7RdecCo	Adori dermatology კლინიკა ადორი	5 5 Ana Kalandadze St, Tbilisi 0148, Georgia	5579.5	551 98 40 20	http://adoriderma.com/	https://www.google.com/maps/place/?q=place_id:ChIJr6GhpUtzREARcK3K7RdecCo	4.9	199	adoridermatology01@gmail.com	5757192278		instagram.com/adoridermatology	facebook.com/tr	salon	UNKNOWN	NO	49	email	D			OK
ChIJl_RkiDVFwokRFizwsk5tfmk	Dr WW Medical & Cosmetic Dermatology	849 57th St #6FL, Brooklyn, NY 11220, United States	1.6	(718) 484-8800	https://drwwdermatogy.com/	https://www.google.com/maps/place/?q=place_id:ChIJl_RkiDVFwokRFizwsk5tfmk	3.7	126	info@dermatologyus.com	1465818340	https://drwwdermatogy.com/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=6.1.4			salon	UNKNOWN	YES	75	email	D			OK
ChIJG_pdHyRFwokRxnRN0Eq0Ggg	AJ Laser NYC	the second floor, 1733 Sheepshead Bay Rd #27, Brooklyn, NY 11235, United States	3.0	(646) 400-0050		https://www.google.com/maps/place/?q=place_id:ChIJG_pdHyRFwokRxnRN0Eq0Ggg	4.8	65							UNKNOWN	NO	18	phone	D			NO_SITE
